"Entrez1"	"Entrez2"	"R"	"P"	"FDR"
4536	1558	0.774725258350372	0.00187136218718464	0.0213277730048049
5950	1558	0.906593382358551	1.92961786174006e-05	0.00160586513226362
9168	1558	-0.736263751983643	0.0041077081506331	0.0333296184015786
259	1558	0.725274741649628	0.00502323618349787	0.0376470566364968
350	1558	0.769230782985687	0.00211222896756658	0.0226622290987624
229	1558	0.829670310020447	0.000450286563231206	0.0100323330569587
102465978	1558	-0.736263751983643	0.0041077081506331	0.0333296184015786
6132	1558	-0.736263751983643	0.0041077081506331	0.0333296184015786
7276	1558	0.730769217014313	0.00454773488915028	0.0354313512953198
1576	1558	0.780219793319702	0.00165250016070395	0.0201465207606387
2638	1558	0.796703279018402	0.00111365314443534	0.0160772050651902
2597	1558	-0.824175834655762	0.000530222675120484	0.0108502174642505
1548	1558	0.719780206680298	0.00553611704466928	0.0398500562015104
283	1558	0.763736248016357	0.00237661558943913	0.0242293351527327
6696	1558	-0.868131875991821	0.00011910252263303	0.00447713287071626
6227	1558	-0.697802186012268	0.00800071892511389	0.0494092016952718
71	1558	-0.714285731315613	0.00608830347139033	0.0421763733690238
2877	1558	-0.780219793319702	0.00165250016070395	0.0201465207606387
60	1558	-0.752747237682343	0.00298223429410616	0.0278243532386253
6143	1558	-0.769230782985687	0.00211222896756658	0.0226622290987624
57016	1558	-0.818681299686432	0.000620988718596394	0.0117354425417807
3242	1558	0.703296720981598	0.007318567720624	0.0468704568527617
3158	1558	0.752747237682343	0.00298223429410616	0.0278243532386253
2938	1558	0.725274741649628	0.00502323618349787	0.0376470566364968
6694	1558	0.747252762317657	0.00332674039843095	0.0294747494737157
563	1558	0.879120886325836	7.54455999461001e-05	0.00354719682526037
3326	1558	-0.780219793319702	0.00165250016070395	0.0201465207606387
6822	1558	0.719780206680298	0.00553611704466928	0.0398500562015104
125	1558	0.725274741649628	0.00502323618349787	0.0376470566364968
6129	1558	-0.719780206680298	0.00553611704466928	0.0398500562015104
1576	388	0.884615361690521	5.90575140098082e-05	0.00313680055214212
2638	388	0.736263751983643	0.0041077081506331	0.0333296184015786
2597	388	-0.714285731315613	0.00608830347139033	0.0421763733690238
2877	388	-0.736263751983643	0.0041077081506331	0.0333296184015786
57016	388	-0.769230782985687	0.00211222896756658	0.0226622290987624
6694	388	0.703296720981598	0.007318567720624	0.0468704568527617
2512	6159	0.769230782985687	0.00211222896756658	0.0226622290987624
4538	6159	-0.829670310020447	0.000450286563231206	0.0100323330569587
4508	6159	-0.829670310020447	0.000450286563231206	0.0100323330569587
4513	6159	-0.824175834655762	0.000530222675120484	0.0108502174642505
4519	6159	-0.862637341022491	0.000147447980680671	0.00502113610359505
4541	6159	-0.703296720981598	0.007318567720624	0.0468704568527617
4536	6159	-0.813186824321747	0.000723607503004597	0.0128113103134346
4539	6159	-0.791208803653717	0.00127502351658704	0.0174286811391179
4540	6159	-0.791208803653717	0.00127502351658704	0.0174286811391179
4509	6159	-0.719780206680298	0.00553611704466928	0.0398500562015104
9168	6159	0.895604372024536	3.48097715603402e-05	0.00230522157407572
6206	6159	0.763736248016357	0.00237661558943913	0.0242293351527327
102465978	6159	0.818681299686432	0.000620988718596394	0.0117354425417807
6132	6159	0.818681299686432	0.000620988718596394	0.0117354425417807
3263	6159	-0.785714268684387	0.00145419018811577	0.0187031692583071
6232	6159	0.873626351356506	9.5289061013748e-05	0.00393874106779935
23521	6159	0.95604395866394	3.36509619058845e-07	8.80156461613995e-05
6181	6159	0.97802197933197	7.75781150430532e-09	4.82923766143006e-06
127	6159	-0.774725258350372	0.00187136218718464	0.0213277730048049
10410	6159	0.725274741649628	0.00502323618349787	0.0376470566364968
1509	6159	0.747252762317657	0.00332674039843095	0.0294747494737157
6696	6159	0.796703279018402	0.00111365314443534	0.0160772050651902
6205	6159	0.961538434028625	1.6317744133687e-07	4.9793116290295e-05
6222	6159	0.725274741649628	0.00502323618349787	0.0376470566364968
6227	6159	0.923076927661896	6.85168376524103e-06	0.000817082977751445
3315	6159	0.851648330688477	0.000220219578060732	0.0064119124107954
71	6159	0.752747237682343	0.00298223429410616	0.0278243532386253
60	6159	0.769230782985687	0.00211222896756658	0.0226622290987624
6224	6159	0.868131875991821	0.00011910252263303	0.00447713287071626
6143	6159	0.862637341022491	0.000147447980680671	0.00502113610359505
6155	6159	0.950549423694611	6.36372345041991e-07	0.000145640362054647
735	6159	-0.703296720981598	0.007318567720624	0.0468704568527617
125	6159	-0.769230782985687	0.00211222896756658	0.0226622290987624
1571	6159	-0.824175834655762	0.000530222675120484	0.0108502174642505
6129	6159	0.879120886325836	7.54455999461001e-05	0.00354719682526037
6122	6159	0.791208803653717	0.00127502351658704	0.0174286811391179
6194	6159	0.906593382358551	1.92961786174006e-05	0.00160586513226362
6176	6159	0.961538434028625	1.6317744133687e-07	4.9793116290295e-05
6130	6159	0.912087917327881	1.39755482373438e-05	0.00135089732573704
2512	100616483	-0.862637341022491	0.000147447980680671	0.00502113610359505
4538	100616483	0.763736248016357	0.00237661558943913	0.0242293351527327
4508	100616483	0.747252762317657	0.00332674039843095	0.0294747494737157
4513	100616483	0.769230782985687	0.00211222896756658	0.0226622290987624
4519	100616483	0.785714268684387	0.00145419018811577	0.0187031692583071
4495	100616483	0.769230782985687	0.00211222896756658	0.0226622290987624
5004	100616483	0.719780206680298	0.00553611704466928	0.0398500562015104
4537	100616483	0.868131875991821	0.00011910252263303	0.00447713287071626
335	100616483	0.774725258350372	0.00187136218718464	0.0213277730048049
4535	100616483	0.780219793319702	0.00165250016070395	0.0201465207606387
4541	100616483	0.719780206680298	0.00553611704466928	0.0398500562015104
4536	100616483	0.945054948329926	1.12393091766805e-06	0.00023321566541612
4540	100616483	0.697802186012268	0.00800071892511389	0.0494092016952718
9168	100616483	-0.862637341022491	0.000147447980680671	0.00502113610359505
350	100616483	0.697802186012268	0.00800071892511389	0.0494092016952718
4502	100616483	0.725274741649628	0.00502323618349787	0.0376470566364968
5005	100616483	0.774725258350372	0.00187136218718464	0.0213277730048049
102465978	100616483	-0.873626351356506	9.5289061013748e-05	0.00393874106779935
6132	100616483	-0.873626351356506	9.5289061013748e-05	0.00393874106779935
2638	100616483	0.719780206680298	0.00553611704466928	0.0398500562015104
3263	100616483	0.840659320354462	0.000319071451182928	0.008107019524954
2597	100616483	-0.835164844989777	0.000380207963134982	0.00902667647030993
4499	100616483	0.741758227348328	0.00370131475905877	0.0312712871541
6232	100616483	-0.857142865657806	0.000180934032513846	0.00564851731393528
23521	100616483	-0.774725258350372	0.00187136218718464	0.0213277730048049
6181	100616483	-0.774725258350372	0.00187136218718464	0.0213277730048049
127	100616483	0.763736248016357	0.00237661558943913	0.0242293351527327
10410	100616483	-0.703296720981598	0.007318567720624	0.0468704568527617
1509	100616483	-0.802197813987732	0.00096877861986111	0.0149643843886735
2878	100616483	-0.884615361690521	5.90575140098082e-05	0.00313680055214212
6696	100616483	-0.895604372024536	3.48097715603402e-05	0.00230522157407572
6205	100616483	-0.769230782985687	0.00211222896756658	0.0226622290987624
6222	100616483	-0.769230782985687	0.00211222896756658	0.0226622290987624
6227	100616483	-0.912087917327881	1.39755482373438e-05	0.00135089732573704
3315	100616483	-0.840659320354462	0.000319071451182928	0.008107019524954
71	100616483	-0.813186824321747	0.000723607503004597	0.0128113103134346
60	100616483	-0.857142865657806	0.000180934032513846	0.00564851731393528
6143	100616483	-0.851648330688477	0.000220219578060732	0.0064119124107954
57016	100616483	-0.719780206680298	0.00553611704466928	0.0398500562015104
4501	100616483	0.758241772651672	0.0026660778187042	0.0259398787455981
6155	100616483	-0.796703279018402	0.00111365314443534	0.0160772050651902
735	100616483	0.758241772651672	0.0026660778187042	0.0259398787455981
5345	100616483	0.714285731315613	0.00608830347139033	0.0421763733690238
3326	100616483	-0.708791196346283	0.00668178552834942	0.0444571557438811
125	100616483	0.747252762317657	0.00332674039843095	0.0294747494737157
1571	100616483	0.796703279018402	0.00111365314443534	0.0160772050651902
6129	100616483	-0.912087917327881	1.39755482373438e-05	0.00135089732573704
811	100616483	-0.769230782985687	0.00211222896756658	0.0226622290987624
6176	100616483	-0.796703279018402	0.00111365314443534	0.0160772050651902
9588	100616483	-0.725274741649628	0.00502323618349787	0.0376470566364968
6130	100616483	-0.774725258350372	0.00187136218718464	0.0213277730048049
1558	100616483	0.774725258350372	0.00187136218718464	0.0213277730048049
6159	100616483	-0.796703279018402	0.00111365314443534	0.0160772050651902
2512	22809	-0.862637341022491	0.000147447980680671	0.00502113610359505
4538	22809	0.763736248016357	0.00237661558943913	0.0242293351527327
4508	22809	0.747252762317657	0.00332674039843095	0.0294747494737157
4513	22809	0.769230782985687	0.00211222896756658	0.0226622290987624
4519	22809	0.785714268684387	0.00145419018811577	0.0187031692583071
4495	22809	0.769230782985687	0.00211222896756658	0.0226622290987624
5004	22809	0.719780206680298	0.00553611704466928	0.0398500562015104
4537	22809	0.868131875991821	0.00011910252263303	0.00447713287071626
335	22809	0.774725258350372	0.00187136218718464	0.0213277730048049
4535	22809	0.780219793319702	0.00165250016070395	0.0201465207606387
4541	22809	0.719780206680298	0.00553611704466928	0.0398500562015104
4536	22809	0.945054948329926	1.12393091766805e-06	0.00023321566541612
4540	22809	0.697802186012268	0.00800071892511389	0.0494092016952718
9168	22809	-0.862637341022491	0.000147447980680671	0.00502113610359505
350	22809	0.697802186012268	0.00800071892511389	0.0494092016952718
4502	22809	0.725274741649628	0.00502323618349787	0.0376470566364968
5005	22809	0.774725258350372	0.00187136218718464	0.0213277730048049
102465978	22809	-0.873626351356506	9.5289061013748e-05	0.00393874106779935
6132	22809	-0.873626351356506	9.5289061013748e-05	0.00393874106779935
2638	22809	0.719780206680298	0.00553611704466928	0.0398500562015104
3263	22809	0.840659320354462	0.000319071451182928	0.008107019524954
2597	22809	-0.835164844989777	0.000380207963134982	0.00902667647030993
4499	22809	0.741758227348328	0.00370131475905877	0.0312712871541
6232	22809	-0.857142865657806	0.000180934032513846	0.00564851731393528
23521	22809	-0.774725258350372	0.00187136218718464	0.0213277730048049
6181	22809	-0.774725258350372	0.00187136218718464	0.0213277730048049
127	22809	0.763736248016357	0.00237661558943913	0.0242293351527327
10410	22809	-0.703296720981598	0.007318567720624	0.0468704568527617
1509	22809	-0.802197813987732	0.00096877861986111	0.0149643843886735
2878	22809	-0.884615361690521	5.90575140098082e-05	0.00313680055214212
6696	22809	-0.895604372024536	3.48097715603402e-05	0.00230522157407572
6205	22809	-0.769230782985687	0.00211222896756658	0.0226622290987624
6222	22809	-0.769230782985687	0.00211222896756658	0.0226622290987624
6227	22809	-0.912087917327881	1.39755482373438e-05	0.00135089732573704
3315	22809	-0.840659320354462	0.000319071451182928	0.008107019524954
71	22809	-0.813186824321747	0.000723607503004597	0.0128113103134346
60	22809	-0.857142865657806	0.000180934032513846	0.00564851731393528
6143	22809	-0.851648330688477	0.000220219578060732	0.0064119124107954
57016	22809	-0.719780206680298	0.00553611704466928	0.0398500562015104
4501	22809	0.758241772651672	0.0026660778187042	0.0259398787455981
6155	22809	-0.796703279018402	0.00111365314443534	0.0160772050651902
735	22809	0.758241772651672	0.0026660778187042	0.0259398787455981
5345	22809	0.714285731315613	0.00608830347139033	0.0421763733690238
3326	22809	-0.708791196346283	0.00668178552834942	0.0444571557438811
125	22809	0.747252762317657	0.00332674039843095	0.0294747494737157
1571	22809	0.796703279018402	0.00111365314443534	0.0160772050651902
6129	22809	-0.912087917327881	1.39755482373438e-05	0.00135089732573704
811	22809	-0.769230782985687	0.00211222896756658	0.0226622290987624
6176	22809	-0.796703279018402	0.00111365314443534	0.0160772050651902
9588	22809	-0.725274741649628	0.00502323618349787	0.0376470566364968
6130	22809	-0.774725258350372	0.00187136218718464	0.0213277730048049
1558	22809	0.774725258350372	0.00187136218718464	0.0213277730048049
6159	22809	-0.796703279018402	0.00111365314443534	0.0160772050651902
100616483	22809	1	0	0
5004	216	-0.758241772651672	0.0026660778187042	0.0259398787455981
5265	216	-0.752747237682343	0.00298223429410616	0.0278243532386253
1066	216	0.719780206680298	0.00553611704466928	0.0398500562015104
7363	216	0.758241772651672	0.0026660778187042	0.0259398787455981
345	189	0.807692289352417	0.000839160418255158	0.0138930149032935
462	189	0.945054948329926	1.12393091766805e-06	0.00023321566541612
1576	189	0.703296720981598	0.007318567720624	0.0468704568527617
3827	189	0.747252762317657	0.00332674039843095	0.0294747494737157
1548	189	0.736263751983643	0.0041077081506331	0.0333296184015786
2877	189	-0.747252762317657	0.00332674039843095	0.0294747494737157
3158	189	0.703296720981598	0.007318567720624	0.0468704568527617
6694	189	0.818681299686432	0.000620988718596394	0.0117354425417807
5004	116844	0.747252762317657	0.00332674039843095	0.0294747494737157
5265	116844	0.741758227348328	0.00370131475905877	0.0312712871541
100033819	116844	0.791208803653717	0.00127502351658704	0.0174286811391179
283120	116844	0.791208803653717	0.00127502351658704	0.0174286811391179
1401	116844	0.895604372024536	3.48097715603402e-05	0.00230522157407572
2052	116844	-0.780219793319702	0.00165250016070395	0.0201465207606387
1066	116844	-0.763736248016357	0.00237661558943913	0.0242293351527327
728655	116844	-0.791208803653717	0.00127502351658704	0.0174286811391179
735	116844	0.769230782985687	0.00211222896756658	0.0226622290987624
4837	116844	0.862637341022491	0.000147447980680671	0.00502113610359505
2512	715	-0.741758227348328	0.00370131475905877	0.0312712871541
336	715	-0.758241772651672	0.0026660778187042	0.0259398787455981
5004	715	0.697802186012268	0.00800071892511389	0.0494092016952718
2244	715	0.857142865657806	0.000180934032513846	0.00564851731393528
2243	715	0.719780206680298	0.00553611704466928	0.0398500562015104
3240	715	0.829670310020447	0.000450286563231206	0.0100323330569587
348	715	-0.719780206680298	0.00553611704466928	0.0398500562015104
2266	715	0.697802186012268	0.00800071892511389	0.0494092016952718
5068	715	-0.779017388820648	0.00169858886996499	0.0206437245519954
2638	715	0.890109896659851	4.56543600351189e-05	0.00269637942332652
3263	715	0.829670310020447	0.000450286563231206	0.0100323330569587
127	715	0.697802186012268	0.00800071892511389	0.0494092016952718
710	715	0.917582392692566	9.90624128682782e-06	0.00104519240695768
6696	715	-0.714285731315613	0.00608830347139033	0.0421763733690238
3315	715	-0.774725258350372	0.00187136218718464	0.0213277730048049
445	715	0.763736248016357	0.00237661558943913	0.0242293351527327
6143	715	-0.697802186012268	0.00800071892511389	0.0494092016952718
57016	715	-0.862637341022491	0.000147447980680671	0.00502113610359505
735	715	0.813186824321747	0.000723607503004597	0.0128113103134346
5345	715	0.917582392692566	9.90624128682782e-06	0.00104519240695768
563	715	0.774725258350372	0.00187136218718464	0.0213277730048049
125	715	0.714285731315613	0.00608830347139033	0.0421763733690238
811	715	-0.824175834655762	0.000530222675120484	0.0108502174642505
4837	715	0.791208803653717	0.00127502351658704	0.0174286811391179
213	716	0.708791196346283	0.00668178552834942	0.0444571557438811
2512	716	-0.818681299686432	0.000620988718596394	0.0117354425417807
336	716	-0.824175834655762	0.000530222675120484	0.0108502174642505
6288	716	0.752747237682343	0.00298223429410616	0.0278243532386253
5004	716	0.763736248016357	0.00237661558943913	0.0242293351527327
4536	716	0.747252762317657	0.00332674039843095	0.0294747494737157
2244	716	0.895604372024536	3.48097715603402e-05	0.00230522157407572
2243	716	0.785714268684387	0.00145419018811577	0.0187031692583071
3240	716	0.829670310020447	0.000450286563231206	0.0100323330569587
9168	716	-0.752747237682343	0.00298223429410616	0.0278243532386253
2266	716	0.730769217014313	0.00454773488915028	0.0354313512953198
5068	716	-0.806642174720764	0.000862810289519178	0.0142618004574001
102465978	716	-0.774725258350372	0.00187136218718464	0.0213277730048049
6132	716	-0.774725258350372	0.00187136218718464	0.0213277730048049
6289	716	0.736263751983643	0.0041077081506331	0.0333296184015786
2638	716	0.868131875991821	0.00011910252263303	0.00447713287071626
3263	716	0.901098906993866	2.61386137656583e-05	0.00197947531254529
2597	716	-0.708791196346283	0.00668178552834942	0.0444571557438811
6232	716	-0.807692289352417	0.000839160418255158	0.0138930149032935
6181	716	-0.802197813987732	0.00096877861986111	0.0149643843886735
127	716	0.703296720981598	0.007318567720624	0.0468704568527617
710	716	0.884615361690521	5.90575140098082e-05	0.00313680055214212
6696	716	-0.769230782985687	0.00211222896756658	0.0226622290987624
6205	716	-0.774725258350372	0.00187136218718464	0.0213277730048049
6227	716	-0.747252762317657	0.00332674039843095	0.0294747494737157
3315	716	-0.851648330688477	0.000220219578060732	0.0064119124107954
445	716	0.780219793319702	0.00165250016070395	0.0201465207606387
3273	716	0.714285731315613	0.00608830347139033	0.0421763733690238
6224	716	-0.703296720981598	0.007318567720624	0.0468704568527617
6143	716	-0.813186824321747	0.000723607503004597	0.0128113103134346
57016	716	-0.758241772651672	0.0026660778187042	0.0259398787455981
6155	716	-0.763736248016357	0.00237661558943913	0.0242293351527327
3158	716	0.774725258350372	0.00187136218718464	0.0213277730048049
735	716	0.879120886325836	7.54455999461001e-05	0.00354719682526037
5345	716	0.917582392692566	9.90624128682782e-06	0.00104519240695768
125	716	0.725274741649628	0.00502323618349787	0.0376470566364968
811	716	-0.807692289352417	0.000839160418255158	0.0138930149032935
6176	716	-0.747252762317657	0.00332674039843095	0.0294747494737157
4837	716	0.835164844989777	0.000380207963134982	0.00902667647030993
6159	716	-0.758241772651672	0.0026660778187042	0.0259398787455981
715	716	0.928571403026581	4.60743610197767e-06	0.000620807137117121
1548	6286	-0.840659320354462	0.000319071451182928	0.008107019524954
2877	6286	0.802197813987732	0.00096877861986111	0.0149643843886735
6694	6286	-0.708791196346283	0.00668178552834942	0.0444571557438811
972	6286	0.763736248016357	0.00237661558943913	0.0242293351527327
388	6286	-0.714285731315613	0.00608830347139033	0.0421763733690238
6288	100528017	0.989010989665985	1.7507284510998e-10	3.20537782591067e-07
5004	100528017	0.714285731315613	0.00608830347139033	0.0421763733690238
2244	100528017	0.906593382358551	1.92961786174006e-05	0.00160586513226362
2243	100528017	0.95604395866394	3.36509619058845e-07	8.80156461613995e-05
3240	100528017	0.824175834655762	0.000530222675120484	0.0108502174642505
348	100528017	-0.730769217014313	0.00454773488915028	0.0354313512953198
2266	100528017	0.906593382358551	1.92961786174006e-05	0.00160586513226362
1401	100528017	0.736263751983643	0.0041077081506331	0.0333296184015786
6289	100528017	0.95604395866394	3.36509619058845e-07	8.80156461613995e-05
3263	100528017	0.708791196346283	0.00668178552834942	0.0444571557438811
5320	100528017	0.796703279018402	0.00111365314443534	0.0160772050651902
6232	100528017	-0.725274741649628	0.00502323618349787	0.0376470566364968
2267	100528017	0.747252762317657	0.00332674039843095	0.0294747494737157
3929	100528017	0.802197813987732	0.00096877861986111	0.0149643843886735
735	100528017	0.741758227348328	0.00370131475905877	0.0312712871541
5345	100528017	0.763736248016357	0.00237661558943913	0.0242293351527327
4837	100528017	0.774725258350372	0.00187136218718464	0.0213277730048049
716	100528017	0.758241772651672	0.0026660778187042	0.0259398787455981
174	6319	0.758241772651672	0.0026660778187042	0.0259398787455981
28959	6319	-0.802197813987732	0.00096877861986111	0.0149643843886735
213	102466854	-0.840659320354462	0.000319071451182928	0.008107019524954
2512	102466854	0.846153855323792	0.000266011973482083	0.00726920340178212
4508	102466854	-0.708791196346283	0.00668178552834942	0.0444571557438811
4514	102466854	-0.703296720981598	0.007318567720624	0.0468704568527617
4519	102466854	-0.714285731315613	0.00608830347139033	0.0421763733690238
4537	102466854	-0.862637341022491	0.000147447980680671	0.00502113610359505
335	102466854	-0.774725258350372	0.00187136218718464	0.0213277730048049
4535	102466854	-0.818681299686432	0.000620988718596394	0.0117354425417807
4536	102466854	-0.906593382358551	1.92961786174006e-05	0.00160586513226362
5950	102466854	-0.879120886325836	7.54455999461001e-05	0.00354719682526037
9168	102466854	0.829670310020447	0.000450286563231206	0.0100323330569587
350	102466854	-0.763736248016357	0.00237661558943913	0.0242293351527327
229	102466854	-0.879120886325836	7.54455999461001e-05	0.00354719682526037
4502	102466854	-0.714285731315613	0.00608830347139033	0.0421763733690238
5068	102466854	0.790067315101624	0.00131073699060869	0.0178776024683152
102465978	102466854	0.758241772651672	0.0026660778187042	0.0259398787455981
6132	102466854	0.758241772651672	0.0026660778187042	0.0259398787455981
1576	102466854	-0.697802186012268	0.00800071892511389	0.0494092016952718
2638	102466854	-0.769230782985687	0.00211222896756658	0.0226622290987624
3263	102466854	-0.758241772651672	0.0026660778187042	0.0259398787455981
2597	102466854	0.912087917327881	1.39755482373438e-05	0.00135089732573704
1548	102466854	-0.697802186012268	0.00800071892511389	0.0494092016952718
127	102466854	-0.791208803653717	0.00127502351658704	0.0174286811391179
1509	102466854	0.741758227348328	0.00370131475905877	0.0312712871541
2878	102466854	0.758241772651672	0.0026660778187042	0.0259398787455981
710	102466854	-0.730769217014313	0.00454773488915028	0.0354313512953198
6696	102466854	0.862637341022491	0.000147447980680671	0.00502113610359505
6227	102466854	0.747252762317657	0.00332674039843095	0.0294747494737157
3315	102466854	0.714285731315613	0.00608830347139033	0.0421763733690238
445	102466854	-0.719780206680298	0.00553611704466928	0.0398500562015104
3273	102466854	-0.802197813987732	0.00096877861986111	0.0149643843886735
71	102466854	0.824175834655762	0.000530222675120484	0.0108502174642505
2877	102466854	0.703296720981598	0.007318567720624	0.0468704568527617
60	102466854	0.818681299686432	0.000620988718596394	0.0117354425417807
6143	102466854	0.785714268684387	0.00145419018811577	0.0187031692583071
57016	102466854	0.829670310020447	0.000450286563231206	0.0100323330569587
6155	102466854	0.708791196346283	0.00668178552834942	0.0444571557438811
6694	102466854	-0.736263751983643	0.0041077081506331	0.0333296184015786
126	102466854	-0.703296720981598	0.007318567720624	0.0468704568527617
5345	102466854	-0.730769217014313	0.00454773488915028	0.0354313512953198
563	102466854	-0.884615361690521	5.90575140098082e-05	0.00313680055214212
125	102466854	-0.807692289352417	0.000839160418255158	0.0138930149032935
6129	102466854	0.769230782985687	0.00211222896756658	0.0226622290987624
811	102466854	0.818681299686432	0.000620988718596394	0.0117354425417807
1558	102466854	-0.906593382358551	1.92961786174006e-05	0.00160586513226362
100616483	102466854	-0.824175834655762	0.000530222675120484	0.0108502174642505
22809	102466854	-0.824175834655762	0.000530222675120484	0.0108502174642505
715	102466854	-0.730769217014313	0.00454773488915028	0.0354313512953198
716	102466854	-0.725274741649628	0.00502323618349787	0.0376470566364968
213	26986	-0.840659320354462	0.000319071451182928	0.008107019524954
2512	26986	0.846153855323792	0.000266011973482083	0.00726920340178212
4508	26986	-0.708791196346283	0.00668178552834942	0.0444571557438811
4514	26986	-0.703296720981598	0.007318567720624	0.0468704568527617
4519	26986	-0.714285731315613	0.00608830347139033	0.0421763733690238
4537	26986	-0.862637341022491	0.000147447980680671	0.00502113610359505
335	26986	-0.774725258350372	0.00187136218718464	0.0213277730048049
4535	26986	-0.818681299686432	0.000620988718596394	0.0117354425417807
4536	26986	-0.906593382358551	1.92961786174006e-05	0.00160586513226362
5950	26986	-0.879120886325836	7.54455999461001e-05	0.00354719682526037
9168	26986	0.829670310020447	0.000450286563231206	0.0100323330569587
350	26986	-0.763736248016357	0.00237661558943913	0.0242293351527327
229	26986	-0.879120886325836	7.54455999461001e-05	0.00354719682526037
4502	26986	-0.714285731315613	0.00608830347139033	0.0421763733690238
5068	26986	0.790067315101624	0.00131073699060869	0.0178776024683152
102465978	26986	0.758241772651672	0.0026660778187042	0.0259398787455981
6132	26986	0.758241772651672	0.0026660778187042	0.0259398787455981
1576	26986	-0.697802186012268	0.00800071892511389	0.0494092016952718
2638	26986	-0.769230782985687	0.00211222896756658	0.0226622290987624
3263	26986	-0.758241772651672	0.0026660778187042	0.0259398787455981
2597	26986	0.912087917327881	1.39755482373438e-05	0.00135089732573704
1548	26986	-0.697802186012268	0.00800071892511389	0.0494092016952718
127	26986	-0.791208803653717	0.00127502351658704	0.0174286811391179
1509	26986	0.741758227348328	0.00370131475905877	0.0312712871541
2878	26986	0.758241772651672	0.0026660778187042	0.0259398787455981
710	26986	-0.730769217014313	0.00454773488915028	0.0354313512953198
6696	26986	0.862637341022491	0.000147447980680671	0.00502113610359505
6227	26986	0.747252762317657	0.00332674039843095	0.0294747494737157
3315	26986	0.714285731315613	0.00608830347139033	0.0421763733690238
445	26986	-0.719780206680298	0.00553611704466928	0.0398500562015104
3273	26986	-0.802197813987732	0.00096877861986111	0.0149643843886735
71	26986	0.824175834655762	0.000530222675120484	0.0108502174642505
2877	26986	0.703296720981598	0.007318567720624	0.0468704568527617
60	26986	0.818681299686432	0.000620988718596394	0.0117354425417807
6143	26986	0.785714268684387	0.00145419018811577	0.0187031692583071
57016	26986	0.829670310020447	0.000450286563231206	0.0100323330569587
6155	26986	0.708791196346283	0.00668178552834942	0.0444571557438811
6694	26986	-0.736263751983643	0.0041077081506331	0.0333296184015786
126	26986	-0.703296720981598	0.007318567720624	0.0468704568527617
5345	26986	-0.730769217014313	0.00454773488915028	0.0354313512953198
563	26986	-0.884615361690521	5.90575140098082e-05	0.00313680055214212
125	26986	-0.807692289352417	0.000839160418255158	0.0138930149032935
6129	26986	0.769230782985687	0.00211222896756658	0.0226622290987624
811	26986	0.818681299686432	0.000620988718596394	0.0117354425417807
1558	26986	-0.906593382358551	1.92961786174006e-05	0.00160586513226362
100616483	26986	-0.824175834655762	0.000530222675120484	0.0108502174642505
22809	26986	-0.824175834655762	0.000530222675120484	0.0108502174642505
715	26986	-0.730769217014313	0.00454773488915028	0.0354313512953198
716	26986	-0.725274741649628	0.00502323618349787	0.0376470566364968
102466854	26986	1	0	0
7448	5919	0.736263751983643	0.0041077081506331	0.0333296184015786
4514	3122	-0.774725258350372	0.00187136218718464	0.0213277730048049
4537	3122	-0.708791196346283	0.00668178552834942	0.0444571557438811
4535	3122	-0.774725258350372	0.00187136218718464	0.0213277730048049
7018	3122	-0.730769217014313	0.00454773488915028	0.0354313512953198
60	3122	0.785714268684387	0.00145419018811577	0.0187031692583071
972	3122	0.961538434028625	1.6317744133687e-07	4.9793116290295e-05
3326	3122	0.703296720981598	0.007318567720624	0.0468704568527617
6822	3122	-0.780219793319702	0.00165250016070395	0.0201465207606387
6129	3122	0.758241772651672	0.0026660778187042	0.0259398787455981
6288	57817	0.747252762317657	0.00332674039843095	0.0294747494737157
2244	57817	0.719780206680298	0.00553611704466928	0.0398500562015104
2243	57817	0.747252762317657	0.00332674039843095	0.0294747494737157
6289	57817	0.697802186012268	0.00800071892511389	0.0494092016952718
5320	57817	0.879120886325836	7.54455999461001e-05	0.00354719682526037
3929	57817	0.708791196346283	0.00668178552834942	0.0444571557438811
735	57817	0.736263751983643	0.0041077081506331	0.0333296184015786
5345	57817	0.719780206680298	0.00553611704466928	0.0398500562015104
4837	57817	0.901098906993866	2.61386137656583e-05	0.00197947531254529
116844	57817	0.697802186012268	0.00800071892511389	0.0494092016952718
716	57817	0.747252762317657	0.00332674039843095	0.0294747494737157
100528017	57817	0.714285731315613	0.00608830347139033	0.0421763733690238
7448	567	-0.714285731315613	0.00608830347139033	0.0421763733690238
213	929	0.802197813987732	0.00096877861986111	0.0149643843886735
2512	929	-0.807692289352417	0.000839160418255158	0.0138930149032935
336	929	-0.730769217014313	0.00454773488915028	0.0354313512953198
4508	929	0.708791196346283	0.00668178552834942	0.0444571557438811
4519	929	0.725274741649628	0.00502323618349787	0.0376470566364968
5004	929	0.769230782985687	0.00211222896756658	0.0226622290987624
4537	929	0.747252762317657	0.00332674039843095	0.0294747494737157
335	929	0.774725258350372	0.00187136218718464	0.0213277730048049
4536	929	0.802197813987732	0.00096877861986111	0.0149643843886735
2244	929	0.774725258350372	0.00187136218718464	0.0213277730048049
3240	929	0.725274741649628	0.00502323618349787	0.0376470566364968
5950	929	0.791208803653717	0.00127502351658704	0.0174286811391179
9168	929	-0.769230782985687	0.00211222896756658	0.0226622290987624
229	929	0.824175834655762	0.000530222675120484	0.0108502174642505
